Date_measurement,RNA_flow_per_capita_VR01_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR01_lowess_95_perc_ci_top,RNA_flow_per_capita_VR01_lowess,RNA_flow_per_capita_VR02_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR02_lowess_95_perc_ci_top,RNA_flow_per_capita_VR02_lowess,RNA_flow_per_capita_VR03_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR03_lowess_95_perc_ci_top,RNA_flow_per_capita_VR03_lowess,RNA_flow_per_capita_VR04_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR04_lowess_95_perc_ci_top,RNA_flow_per_capita_VR04_lowess,RNA_flow_per_capita_VR05_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR05_lowess_95_perc_ci_top,RNA_flow_per_capita_VR05_lowess,RNA_flow_per_capita_VR06_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR06_lowess_95_perc_ci_top,RNA_flow_per_capita_VR06_lowess,RNA_flow_per_capita_VR07_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR07_lowess_95_perc_ci_top,RNA_flow_per_capita_VR07_lowess,RNA_flow_per_capita_VR08_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR08_lowess_95_perc_ci_top,RNA_flow_per_capita_VR08_lowess,RNA_flow_per_capita_VR09_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR09_lowess_95_perc_ci_top,RNA_flow_per_capita_VR09_lowess,RNA_flow_per_capita_VR10_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR10_lowess_95_perc_ci_top,RNA_flow_per_capita_VR10_lowess,RNA_flow_per_capita_VR11_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR11_lowess_95_perc_ci_top,RNA_flow_per_capita_VR11_lowess,RNA_flow_per_capita_VR12_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR12_lowess_95_perc_ci_top,RNA_flow_per_capita_VR12_lowess,RNA_flow_per_capita_VR13_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR13_lowess_95_perc_ci_top,RNA_flow_per_capita_VR13_lowess,RNA_flow_per_capita_VR14_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR14_lowess_95_perc_ci_top,RNA_flow_per_capita_VR14_lowess,RNA_flow_per_capita_VR15_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR15_lowess_95_perc_ci_top,RNA_flow_per_capita_VR15_lowess,RNA_flow_per_capita_VR16_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR16_lowess_95_perc_ci_top,RNA_flow_per_capita_VR16_lowess,RNA_flow_per_capita_VR17_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR17_lowess_95_perc_ci_top,RNA_flow_per_capita_VR17_lowess,RNA_flow_per_capita_VR18_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR18_lowess_95_perc_ci_top,RNA_flow_per_capita_VR18_lowess,RNA_flow_per_capita_VR19_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR19_lowess_95_perc_ci_top,RNA_flow_per_capita_VR19_lowess,RNA_flow_per_capita_VR20_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR20_lowess_95_perc_ci_top,RNA_flow_per_capita_VR20_lowess,RNA_flow_per_capita_VR21_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR21_lowess_95_perc_ci_top,RNA_flow_per_capita_VR21_lowess,RNA_flow_per_capita_VR22_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR22_lowess_95_perc_ci_top,RNA_flow_per_capita_VR22_lowess,RNA_flow_per_capita_VR23_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR23_lowess_95_perc_ci_top,RNA_flow_per_capita_VR23_lowess,RNA_flow_per_capita_VR24_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR24_lowess_95_perc_ci_top,RNA_flow_per_capita_VR24_lowess,RNA_flow_per_capita_VR25_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR25_lowess_95_perc_ci_top,RNA_flow_per_capita_VR25_lowess
2021-02-28,2135791.145771303,3745450.6317885257,2940620.8887799145,1134891.8339750369,1309521.9048088572,1222206.869391947,927279.4471593278,3322255.2831795933,2124767.3651694604,3345982.345764921,6519727.110058718,4932854.72791182,2774181.4839615207,6231847.351690283,4503014.417825902,2997114.423341945,9432762.779048463,6214938.601195204,2530243.895812402,4991526.534895116,3760885.2153537595,3273962.7300514067,6581734.627628163,4927848.678839785,12680675.122542633,20893208.72857568,16786941.925559156,0.0,2608725.181434936,1173809.1528183853,210225.17090935865,2336539.7397439997,1273382.4553266792,3069885.4150336874,9783101.149767907,6426493.282400797,3286742.3140036524,10354672.521739397,6820707.417871525,0.0,2288623.533103997,960530.6570016879,2894196.76023216,4932651.906041047,3913424.3331366032,7294787.618821932,10444232.945718521,8869510.282270227,14966640.272337493,19867362.082549807,17417001.17744365,958270.6441102875,3226102.9825495905,2092186.813329939,2006566.9763693814,3957072.103930864,2981819.5401501227,7482560.106460117,11660582.891203027,9571571.498831572,5022969.340201233,8941460.88918842,6982215.114694826,5765948.064072307,13038192.078969344,9402070.071520826,1978905.3574021822,3506298.786019247,2742602.0717107146,2627292.56402448,5237873.82884747,3932583.196435975,1832585.0743525685,4192583.106805421,3012584.0905789947
2021-03-01,2195170.164183846,3785205.3779689292,2990187.7710763877,1134252.7923571037,1309948.5193730218,1222100.6558650627,878941.4052156364,3242726.4787763986,2060833.9419960175,3227777.548947729,6370661.437636441,4799219.493292085,2786912.4782917527,6154879.450221459,4470895.964256606,2813899.4031956755,9304892.845302913,6059396.124249294,2557116.941283173,4994404.878943362,3775760.9101132676,3217344.4551081965,6488133.156405452,4852738.805756824,12718065.667942334,21039253.973684292,16878659.820813313,0.0,2537583.2621237766,1140611.2630415114,218949.3984497476,2335296.989113557,1277123.1937816525,3160388.6947252266,9883079.894096458,6521734.2944108425,3924077.815088816,11323343.383381415,7623710.599235116,0.0,2250580.8018066324,1036117.4877937953,3205231.9169250554,5228027.021833348,4216629.4693792015,7490575.137964901,10609623.749816045,9050099.443890473,15319411.228486603,20262052.318186823,17790731.773336712,846794.9724601628,3174646.9997175084,2010720.9860888356,1847001.36061824,3797014.2103367485,2822007.7854774944,7208460.013793545,11433359.215131892,9320909.614462718,5501817.350407662,9340961.092397504,7421389.221402583,5925748.659315492,13182152.321965564,9553950.490640529,2057417.0248787566,3538083.958891732,2797750.4918852444,2499845.5686476696,5095948.437993257,3797897.0033204635,1579747.845061203,3901470.217063282,2740609.0310622426
2021-03-02,2299966.176738332,3876855.8326002425,3088411.0046692872,1094537.2192228902,1281673.0485016732,1188105.1338622817,869631.3619888918,3203964.211671304,2036797.786830098,3187150.503602725,6304306.374285089,4745728.438943907,2891835.1424960485,6172663.313133479,4532249.227814764,2781546.9049662384,9326092.816304423,6053819.860635331,2696846.776625969,5109719.114809863,3903282.945717916,3179811.4797054026,6413116.607762197,4796464.0437338,12798177.38736821,21230589.215814255,17014383.301591232,0.0,2575318.5279100956,1205658.134134513,262116.86271891766,2372314.780955324,1317215.8218371207,3204936.952027359,9930367.231573362,6567652.091800361,4468288.2722101845,12200106.40065441,8334197.336432297,0.0,2462770.091121432,1131875.636034596,3470843.5910124388,5481005.683321619,4475924.637167029,7754337.596439738,10848640.086989496,9301488.841714617,15636409.06354528,20623410.85459496,18129909.95907012,729815.7118371453,3126125.457463462,1927970.5846503035,1708688.0786877256,3660357.1437366763,2684522.611212201,7147803.166315783,11421482.518269766,9284642.842292774,5800509.214561431,9556965.410794483,7678737.312677957,5920286.929567294,13044288.927068228,9482287.928317761,2122332.047334196,3550056.2911979966,2836194.1692660963,2376559.8574870657,4957688.976567929,3667124.417027497,1400832.614009888,3697160.9394044476,2548996.7767071677
2021-03-03,2405756.572819115,3975190.5041681346,3190473.538493625,1022341.4580479402,1236179.0698462853,1129260.2639471127,861741.7459889082,3168553.2031272636,2015147.474558086,3199600.9822490877,6295309.235118798,4747455.108683943,3044908.836944012,6239957.851772396,4642433.344358204,2971908.437806057,9573370.630581673,6272639.534193865,2934594.099387889,5325538.244394292,4130066.1718910905,3186245.7106116973,6382423.940363441,4784334.825487569,13136101.39803635,21679595.818068203,17407848.608052276,0.0,2713397.510265831,1350354.456041442,328836.4480848282,2436694.4765151013,1382765.4622999649,3184743.5130982413,9906751.773126516,6545747.643112379,4833150.044435217,12880131.834788568,8856640.939611893,0.0,2711999.956863492,1269030.6806048711,3705025.662908392,5703101.369627131,4704063.516267762,8067718.306768689,11147621.08753524,9607669.697151965,15864067.031310596,20891723.66866216,18377895.349986378,655098.2443500494,3125787.1652012756,1890442.7047756626,1642902.3996399702,3599192.060749903,2621047.2301949365,7277745.144017255,11604663.204444228,9441204.174230741,5888867.6313826665,9561931.699225292,7725399.665303979,5662000.556475098,12645440.575972538,9153720.566223819,2184686.398417588,3560597.683067054,2872642.040742321,2329100.99704096,4896340.412385391,3612720.7047131755,1335029.5834361452,3603633.5526873684,2469331.568061757
2021-03-04,2458618.4819978736,4024020.5145137813,3241319.4982558275,942400.3420875614,1161958.1345248192,1052179.2383061904,814706.1950971165,3096047.989878649,1955377.0924878826,3245132.9354221374,6323511.218926016,4784322.077174077,3203557.1242727507,6314186.266753197,4758871.695512974,3232954.3473464814,9897430.640479097,6565192.493912789,3282956.8014383498,5658765.237024115,4470861.019231233,3210225.5865577436,6371560.426535243,4790893.006546494,13778123.063965522,22438467.65651752,18108295.36024152,116881.80633530137,2832058.28516128,1474470.0457482908,412730.38646479836,2523569.753698611,1468150.0700817048,3046938.234627968,9760243.81050284,6403591.022565404,5049382.28558059,13373903.87350411,9211643.07954235,0.0,2935379.0728682773,1421699.510106796,3882701.154455899,5869989.045124444,4876345.099790172,8357015.660561487,11436653.740798853,9896834.70068017,15878096.281089254,20943533.701415315,18410814.991252284,636600.4401983507,3188521.0301320837,1912560.7351652172,1624394.2746828469,3590802.701334957,2607598.488008902,7465993.7604275085,11854356.277936582,9660175.019182045,5741199.560279295,9331728.982448762,7536464.271364029,5108997.617289143,11944809.905928215,8526903.761608679,2229290.503931043,3556299.1254806886,2892794.814705866,2334185.9266923964,4889698.115352326,3611942.0210223612,1301937.7654035483,3552189.0927762715,2427063.42908991
2021-03-05,2447294.7076835777,4008723.5616693296,3228009.1346764537,856354.8336751381,1062364.2325482373,959359.5331116877,722571.8986901131,2981483.6222903486,1852027.7604902308,3282095.991123786,6347048.775790434,4814572.38345711,3312350.367799687,6341094.234752052,4826722.30127587,3399887.3273522966,10132634.491493152,6766260.9094227245,3653571.950420675,6024213.339904533,4838892.645162604,3219527.4689229927,6349517.33101421,4784522.399968602,14359805.895936798,23144307.378504913,18752056.637220856,251667.15463256463,2838097.1392324567,1544882.1469325107,539115.8537977999,2656553.4084937205,1597834.6311457602,2784781.1215394516,9486180.627956433,6135480.874747942,5178178.14330184,13745568.490252942,9461873.316777391,0.0,3152856.1048121722,1558627.203498111,3938739.9315469987,5921435.652253887,4930087.791900443,8564304.980823759,11659583.783229493,10111944.382026626,15675414.098843995,20776669.344669875,18226041.721756935,655644.3042163523,3297163.6734642545,1976403.9888403034,1630365.3493201002,3613300.588797648,2621832.969058874,7573244.835621935,12032115.280655142,9802680.058138538,5422494.870781348,8934017.242807418,7178256.056794384,4382618.934259567,11070370.430063047,7726494.682161307,2240362.1925338195,3522604.004109034,2881483.0983214267,2336684.101494215,4883114.783740006,3609899.4426171104,1285602.1016204075,3560489.6227934454,2423045.8622069266
2021-03-06,2404546.588369949,3960989.10535967,3182767.8468648093,771503.3940280352,971197.1340619703,871350.2640450028,620492.2391662498,2859865.4174974393,1740178.8283318444,3276323.7902478706,6329952.654205553,4803138.222226712,3352081.8563052905,6304304.045531495,4828192.950918392,3478671.7133099968,10281427.294933613,6880049.504121806,3962402.007708917,6339137.119109524,5150769.56340922,3109498.545422786,6210626.32610226,4660062.435762523,14513181.780729702,23421360.443830803,18967271.112280253,343958.149901757,2806721.3354463954,1575339.7426740762,681971.0802644631,2809053.6835797164,1745512.3819220897,2433945.051996372,9115453.358785978,5774699.205391175,5146596.765980805,13934414.792897563,9540505.779439185,0.0,3569293.294767419,1662685.1109635984,3853733.693832982,5840126.066154143,4846929.879993563,8702670.220989134,11827606.357464109,10265138.289226621,15301199.933811659,20436609.157657657,17868904.54573466,685583.1916901751,3427267.2432140755,2056425.2174521254,1661786.4210707177,3667334.39584769,2664560.408459204,7540464.006823726,12083793.598858226,9812128.802840976,5028573.747235916,8468646.50845035,6748610.127843133,3699361.290614434,10254433.159575244,6976897.225094839,2209373.893033418,3451109.5636913003,2830241.728362359,2341509.430351224,4881628.742928301,3611569.0866397624,1386156.5815638544,3624123.7816889295,2505140.181626392
2021-03-07,2337624.3233844615,3889585.3490691236,3113604.8362267925,726562.3594368376,924856.6485133861,825709.5039751119,558471.4709942196,2780570.518560147,1669520.9947771833,3264754.6775904344,6306315.476529294,4785535.077059864,3341866.8615142424,6225309.467050372,4783588.164282307,3447315.5544702387,10319915.100446403,6883615.327458321,4191300.175190392,6584482.0987405805,5387891.136965486,2874641.002943307,5948046.048308866,4411343.525626087,14358750.038931614,23387183.45543214,18872966.747181877,393058.1437688528,2766748.4386589266,1579903.2912138898,830633.6401461742,2970700.343693156,1900666.9919196651,2083916.8717527478,8732687.840375956,5408302.356064352,4990634.951220254,13968100.636858713,9479367.794039484,0.0,3633970.9504886013,1758996.7954070603,3753758.666660417,5751573.347064996,4752666.0068627065,8789749.280848067,11957186.829747565,10373468.055297816,14781017.85147709,19948961.299714554,17364989.575595822,729147.2809218199,3582297.290559978,2155722.285740899,1726025.6479280316,3759387.100321028,2742706.37412453,7417373.974342019,12066453.854638912,9741913.914490465,4678917.748385604,8056600.487029108,6367759.117707356,3150761.3689214992,9592218.266745983,6371489.817833741,2092682.0040713376,3297016.1893725214,2694849.0967219295,2334430.543087708,4868935.471199065,3601683.0071433866,1496247.9911208511,3704991.4634689786,2600619.727294915
2021-03-08,2246459.463191625,3796704.811598837,3021582.137395231,693137.9464997541,891937.7211991224,792537.8338494382,538209.7214129539,2743282.6563469754,1640746.1888799646,3308112.0245146733,6335347.880414933,4821729.952464803,3331144.0586427096,6153553.606635189,4742348.832638949,3357101.364438331,10297788.75798628,6827445.061212305,4363060.663167803,6777966.1232678685,5570513.393217836,2628816.740357558,5676519.789196296,4152668.2647769265,14158706.668066029,23305719.10244156,18732212.885253794,415877.76601131144,2702623.61431419,1559250.690162751,945463.6246730208,3102048.0690354127,2023755.846854217,1756292.8876698134,8364687.19376315,5060490.040716481,4908533.66488559,14040216.710545132,9474375.18771536,0.0,4324623.461841683,1852618.8837303375,3682025.943210471,5696935.890170785,4689480.916690628,8905316.157488827,12127356.402292486,10516336.279890656,14311148.209266922,19510516.069618396,16910832.13944266,820901.4753965903,3796529.2818493666,2308715.3786229785,1826295.5617119889,3890888.097371098,2858591.8295415435,7336740.613873277,12119735.997833576,9728238.305853426,4439513.377203605,7761897.785943012,6100705.581573308,2778938.7828341513,9119393.94092222,5949166.3618781855,1910679.826675181,3080047.5759399915,2495363.7013075864,2277309.1033290904,4804926.589749965,3541117.8465395276,1582192.050885904,3763732.025922599,2672962.0384042514
2021-03-09,2163261.4853478544,3714214.4959349516,2938737.990641403,669280.0380294274,868691.6827626221,768985.8603960248,572614.3814017253,2759790.4438753687,1666202.4126385471,3389464.9220201457,6398725.029092771,4894094.975556458,3323021.287394792,6091030.474348702,4707025.880871747,3333218.647813799,10338753.211334515,6835985.929574157,4496463.085294163,6932079.284597293,5714271.184945728,2461600.708413494,5488523.9151260145,3975062.311769754,13956183.255514292,23221104.810162105,18588644.0328382,402485.4506736195,2636302.260642634,1519393.8556581265,1007840.5503717642,3184147.3898764374,2095993.9701241008,1492053.9796947204,8060632.861569142,4776343.420631931,4847029.139006298,14086398.44669291,9466713.792849604,0.0,4188470.1415051958,1959147.2078747915,3647280.6333214827,5680324.947853392,4663802.790587437,9044919.228662211,12331059.52748312,10687989.378072666,13942528.119324312,19169863.07146142,16556195.595392866,996529.2070769591,4104054.8684964236,2550292.0377866914,1918884.940267818,4016270.0029098066,2967577.4715888123,7312353.759319846,12261669.837180648,9787011.798250247,4300833.310881692,7573414.31075514,5937123.810818416,2571184.3856538115,8826177.04562587,5698680.71563984,1733039.8435686184,2870452.5810098983,2301746.2122892584,2186412.815899724,4708466.226974629,3447439.5214371765,1666322.9622661495,3820043.6339155757,2743183.2980908626
2021-03-10,2110947.946892411,3663503.8681444735,2887225.9075184423,701251.540003735,900308.532889125,800780.03644643,669281.432017386,2838770.7662966396,1754026.0991570128,3510306.058893962,6495122.287351044,5002714.173122503,3307514.8570733396,6027170.526465443,4667342.691769391,3334858.4791255197,10403003.86096019,6868931.170042855,4605739.70909757,7057186.862187922,5831463.285642746,2386015.680364642,5397449.125805981,3891732.403085312,13720006.49295105,23103459.98933699,18411733.24114402,386169.03703420283,2554882.669605031,1470525.853319617,1076105.2400477969,3276048.633793005,2176076.9369204007,1259620.7954896437,7795610.81331955,4527615.804404597,4793149.626382371,14096781.08215406,9444965.354268216,0.0,4427460.269634987,2072465.8709853,3705526.298389872,5752783.097758263,4729154.698074068,9087942.61420192,12446949.557096535,10767446.085649228,13619165.698223026,18861437.90614025,16240301.802181637,1238428.5511315258,4485934.610566597,2862181.5808490617,2013333.7432334768,4144175.103287015,3078754.423260246,7394937.114671737,12544453.525254421,9969695.319963079,4197732.1803678945,7427350.995654695,5812541.588011295,2401545.8784630327,8592047.560643774,5496796.719553403,1587020.0291230474,2695080.830167195,2141050.429645121,2098185.631872267,4619998.580981428,3359092.106426847,1761724.4119310712,3869529.879165305,2815627.145548188
2021-03-11,2064743.4856650797,3619302.825711074,2842023.1556880767,792710.8875756238,990308.2606605247,891509.5741180743,828166.8287917909,2981842.2606243948,1905004.544708093,3599393.422887938,6550992.841973012,5075193.132430475,3248938.556396654,5926101.614878118,4587520.085637386,3377705.997523224,10505742.71986703,6941724.358695127,4646360.09046742,7109020.54275383,5877690.316610625,2455848.7806347096,5452762.1816758225,3954305.481155266,13501331.207863685,23000859.67746279,18251095.442663237,374706.1209032303,2417896.4415087495,1396301.28120599,1193058.129318621,3420077.9696383188,2306568.04947847,1033272.3786954833,7547092.159168753,4290182.268932118,4784043.254246646,14131330.673311118,9457686.963778881,0.0,4599344.797061337,2197848.9796367567,3835306.3699304443,5891661.2093371805,4863483.789633812,8978810.603227826,12420837.92723723,10699824.265232528,13281100.19069378,18516739.65714184,15898919.92391781,1463205.1268841769,4856469.6875944715,3159837.407239324,2110393.369583877,4274404.342850043,3192398.85621696,7503509.037724748,12885141.580670442,10194325.309197595,4108076.3209836558,7302498.393985357,5705287.357484506,2207634.954610533,8356009.830717563,5281822.392664048,1448217.301113849,2528656.5424317727,1988436.9217728109,2009658.1348892774,4538267.488767648,3273962.811828463,1866058.4711472774,3923260.985058128,2894659.7281027026
2021-03-12,1983498.8114310936,3540794.082120919,2762146.4467760064,893086.9963880593,1088816.5042413191,990951.7503146892,1002154.6471148352,3142727.2958257045,2072440.9714702698,3587312.7121012434,6496531.216986746,5041921.9645439945,3149306.255231645,5790599.402274942,4469952.8287532935,3409812.9929113886,10595975.031960985,7002894.012436187,4593318.070910648,7063786.759891887,5828552.415401268,2671929.368149233,5648575.849709772,4160252.6089295023,13454350.021464638,23056638.68298299,18255494.352223814,313509.85060623055,2252343.3820582125,1282926.6163322215,1336816.0052395377,3593854.5339096896,2465335.269574614,796940.4080128502,7298197.812252783,4047569.1101328167,4749651.240767743,14124177.01206046,9436914.126414102,0.0,5177645.975119313,2318343.4956444646,3920956.758040462,5984708.82223316,4952832.790136811,8764214.78878642,12299125.367034545,10531670.077910483,13033563.452023312,18240836.337513424,15637199.894768368,1623763.7975608932,5167113.840772685,3395438.819166789,2221569.3473068695,4418729.568171028,3320149.4577389485,7478033.111237334,13122869.11719955,10300451.114218442,4010931.524118133,7177102.642562108,5594017.0833401205,1931016.521183303,8057551.0440758895,4994283.782629596,1309257.2468478074,2363578.686993763,1836417.9669207851,1915469.5693460673,4458329.720710376,3186899.645028222,1978483.417001192,3950600.7879153523,2964542.102458272
2021-03-13,1888970.7679624776,3449951.2980338694,2669461.0329981735,988488.7123213243,1180362.2071133247,1084425.4597173245,1158136.47258574,3289277.736482167,2223707.1045339536,3474588.324869454,6335408.913905693,4904998.619387574,3033697.2141505554,5648037.874755252,4340867.544452904,3263127.5361224827,10505131.151317757,6884129.343720119,4490861.460930295,6967846.960035043,5729354.210482669,2965580.678787691,5913854.071851125,4439717.375319408,13620718.809645321,23306574.436654758,18463646.62315004,182816.2873283293,2033043.8917821487,1107930.089555239,1518809.1037576443,3807638.9904257804,2663224.0470917122,590777.966094635,7089240.729371935,3840009.347733285,4757469.591946288,14146468.029271983,9451968.810609136,0.0,5195618.92874675,2417472.8125850237,3940668.1110347575,6013834.842901434,4977251.476968096,8480173.753233634,12116953.367247224,10298563.560240429,12893934.945120532,18059952.066623613,15476943.505872073,1738830.719533894,5435892.669311711,3587361.6944228024,2342997.824020805,4571762.2048019795,3457380.014411392,7241646.207181113,13185078.585966198,10213362.396573655,3918908.3348836815,7064981.899938873,5491945.117411277,1620802.842092873,7737863.820207162,4679333.331150018,1179335.6925488915,2209337.506864298,1694336.5997065948,1885484.5313038828,4449777.689726459,3167631.1105151707,1993040.353221202,3876801.4276565537,2934920.890438878
2021-03-14,1803533.3789821311,3370379.0074409135,2586956.1932115224,1094941.7794471213,1281945.6757990296,1188443.7276230755,1298244.946727256,3423389.8401707895,2360817.393449023,3320622.8960918915,6132266.88811286,4726444.892102376,2921318.2735507395,5517337.742287081,4219328.00791891,2953049.3820692827,10247685.96985141,6600367.675960346,4333012.833344098,6817927.5029322915,5575470.168138195,3278914.541396452,6193192.744207343,4736053.642801898,13872515.714709807,23625243.44495323,18748879.57983152,2138.1041035042144,1763997.7292583184,883067.9166809113,1720606.4795386533,4040757.108018564,2880681.7937786086,432308.4582495671,6938246.2267688215,3685277.3425091943,4956684.538109603,14345486.609047137,9651085.57357837,0.0,5156577.749179775,2468124.688822073,3913968.388471254,6000316.464873596,4957142.426672425,8253373.143358678,12001835.95193369,10127604.547646184,12891793.503195046,18015453.888693012,15453623.69594403,1852973.2976985585,5704821.659580633,3778897.4786395957,2438679.8692036346,4695404.291915191,3567042.080559413,6853247.154444768,13136655.063254163,9994951.108849466,3859430.6046155337,6994199.427927652,5426815.016271593,1319174.6073307507,7432265.8560597,4375720.231695225,1029094.4238299469,2036565.8188613274,1532830.1213456371,1948978.8292444632,4542527.222968325,3245753.026106394,1900963.5085266542,3706664.03682393,2803813.772675292
