Date_measurement,Version,Date_of_report,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2020-04-07,2,2022-06-07,2011,Leeuwarden,23485537715503.0
2020-04-07,2,2022-06-07,1033,Garmerwolde,21868203299661.0
2020-04-07,2,2022-06-07,3010,Assen,1224224361219.0
2020-04-07,2,2022-06-07,9016,Arnhem,3019388598063.0
2020-04-08,2,2022-06-07,30020,Venray,19287723313044.0
2020-04-08,2,2022-06-07,4027,Tollebeek,35489126012285.0
2020-04-08,2,2022-06-07,3028,Sleen,2103521756734.0
2020-04-08,2,2022-06-07,5012,Oldenzaal,16318387414702.0
2020-04-08,2,2022-06-07,30007,Bosscherveld,73255398917446.0
2020-04-08,2,2022-06-07,25027,Lage Zwaluwe,34806501283446.0
2020-04-08,2,2022-06-07,25020,Kaatsheuvel,31706543072021.0
2020-04-08,2,2022-06-07,7022,Etten,46842638957090.0
2020-04-08,2,2022-06-07,12022,Beverwijk,23074020950140.0
2020-04-08,2,2022-06-07,6004,Lelystad,27466265163924.0
2020-04-09,2,2022-06-07,27008,S Hertogenbosch,17000528709703.0
2020-04-09,2,2022-06-07,28005,Dinther,53806941663730.0
2020-04-10,2,2022-06-07,9016,Arnhem,16280328583802.0
2020-04-13,2,2022-06-07,10027,Amersfoort,12084174175236.0
2020-04-13,2,2022-06-07,1033,Garmerwolde,1601846277533.0
2020-04-13,2,2022-06-07,13010,Haarlem Waarderpolder,8312937734667.0
2020-04-13,2,2022-06-07,15005,Houtrust,17194268878658.0
2020-04-13,2,2022-06-07,29003,Land Van Cuijk,121284889590162.0
2020-04-13,2,2022-06-07,13030,Leimuiden,11700568536241.0
2020-04-13,2,2022-06-07,32002,Tilburg,49219746494862.0
2020-04-14,2,2022-06-07,4026,Zwolle,12431501946514.0
2020-04-14,2,2022-06-07,21001,Walcheren,3325192253663.0
2020-04-14,2,2022-06-07,10009,Utrecht,9274352005171.0
2020-04-14,2,2022-06-07,2011,Leeuwarden,1413955836963.0
2020-04-14,2,2022-06-07,3010,Assen,285732402653.0
2020-04-14,2,2022-06-07,1008,Stadskanaal,2284013631512.0
2020-04-15,2,2022-06-07,3028,Sleen,626080644031.0
2020-04-15,2,2022-06-07,30020,Venray,7475052985991.0
2020-04-15,2,2022-06-07,4027,Tollebeek,23229221675383.0
2020-04-15,2,2022-06-07,5012,Oldenzaal,7564360982579.0
2020-04-15,2,2022-06-07,6004,Lelystad,7889498251283.0
2020-04-15,2,2022-06-07,29003,Land Van Cuijk,18216485513783.0
2020-04-15,2,2022-06-07,7022,Etten,15054005086067.0
2020-04-15,2,2022-06-07,12022,Beverwijk,7122069730813.0
2020-04-15,2,2022-06-07,30007,Bosscherveld,14385889264694.0
2020-04-16,2,2022-06-07,23002,Terneuzen,1926494440535.0
2020-04-16,2,2022-06-07,27008,S Hertogenbosch,13130292444601.0
2020-04-16,2,2022-06-07,28005,Dinther,21987738845047.0
2020-04-16,2,2022-06-07,25020,Kaatsheuvel,5133134292720.0
2020-04-16,2,2022-06-07,25027,Lage Zwaluwe,7033745723440.0
2020-04-17,2,2022-06-07,9016,Arnhem,558686113656.0
2020-04-19,2,2022-06-07,10027,Amersfoort,4712297930679.0
2020-04-19,2,2022-06-07,13030,Leimuiden,7737288701628.0
2020-04-20,2,2022-06-07,32002,Tilburg,8037430756227.0
2020-04-20,2,2022-06-07,13010,Haarlem Waarderpolder,2682166926590.0
2020-04-20,2,2022-06-07,15005,Houtrust,5336848307338.0
2020-04-21,2,2022-06-07,4026,Zwolle,4199771006570.0
2020-04-21,2,2022-06-07,10009,Utrecht,5935145450387.0
2020-04-21,2,2022-06-07,23002,Terneuzen,10425721882432.0
2020-04-21,2,2022-06-07,2011,Leeuwarden,2774592760706.0
2020-04-21,2,2022-06-07,6004,Lelystad,7888232770347.0
2020-04-21,2,2022-06-07,3010,Assen,572908125851.0
2020-04-21,2,2022-06-07,1008,Stadskanaal,1031628915956.0
2020-04-22,2,2022-06-07,5012,Oldenzaal,3157722372029.0
2020-04-22,2,2022-06-07,30020,Venray,11042207836387.0
2020-04-22,2,2022-06-07,3028,Sleen,63602502506084.0
2020-04-22,2,2022-06-07,30007,Bosscherveld,13595513606636.0
2020-04-22,2,2022-06-07,21001,Walcheren,1627295854947.0
2020-04-22,2,2022-06-07,25020,Kaatsheuvel,8131662843571.0
2020-04-22,2,2022-06-07,1033,Garmerwolde,8542700353163.0
2020-04-22,2,2022-06-07,7022,Etten,26069607635066.0
2020-04-22,2,2022-06-07,12022,Beverwijk,3549183833634.0
2020-04-22,2,2022-06-07,25027,Lage Zwaluwe,3867878011165.0
2020-04-23,2,2022-06-07,4027,Tollebeek,175149597144402.0
2020-04-23,2,2022-06-07,29003,Land Van Cuijk,22901409658678.0
2020-04-23,2,2022-06-07,27008,S Hertogenbosch,11397484592371.0
2020-04-23,2,2022-06-07,28005,Dinther,47809401075743.0
2020-04-26,2,2022-06-07,13010,Haarlem Waarderpolder,3998668689117.0
2020-04-27,2,2022-06-07,10027,Amersfoort,7906607657063.0
2020-04-27,2,2022-06-07,15005,Houtrust,9432250121297.0
2020-04-27,2,2022-06-07,13030,Leimuiden,9520758112091.0
2020-04-27,2,2022-06-07,6004,Lelystad,7122277748184.0
2020-04-27,2,2022-06-07,32002,Tilburg,10440976813203.0
2020-04-28,2,2022-06-07,4026,Zwolle,5719058990182.0
2020-04-28,2,2022-06-07,23002,Terneuzen,14979513451509.0
2020-04-28,2,2022-06-07,1008,Stadskanaal,417459016025.0
2020-04-28,2,2022-06-07,10009,Utrecht,6298903150609.0
2020-04-28,2,2022-06-07,29003,Land Van Cuijk,16789699915500.0
2020-04-28,2,2022-06-07,3010,Assen,809439114879.0
2020-04-28,2,2022-06-07,9016,Arnhem,1391248684951.0
2020-04-28,2,2022-06-07,2011,Leeuwarden,2871127579023.0
2020-04-29,2,2022-06-07,30020,Venray,4900397144566.0
2020-04-29,2,2022-06-07,12022,Beverwijk,2574940364789.0
2020-04-29,2,2022-06-07,28005,Dinther,17895215438153.0
2020-04-29,2,2022-06-07,7022,Etten,7616395320520.0
2020-04-29,2,2022-06-07,1033,Garmerwolde,1906098902278.0
2020-04-29,2,2022-06-07,25020,Kaatsheuvel,19672345114662.0
2020-04-29,2,2022-06-07,25027,Lage Zwaluwe,1272429594448.0
2020-04-29,2,2022-06-07,30007,Bosscherveld,13312487085015.0
2020-04-29,2,2022-06-07,5012,Oldenzaal,526710105251.0
2020-04-29,2,2022-06-07,3028,Sleen,1382546844690.0
2020-04-29,2,2022-06-07,4027,Tollebeek,17489272482077.0
2020-04-29,2,2022-06-07,21001,Walcheren,2132239091382.0
2020-04-30,2,2022-06-07,9016,Arnhem,7323585984391.0
2020-04-30,2,2022-06-07,15005,Houtrust,2651041540037.0
2020-05-01,2,2022-06-07,13010,Haarlem Waarderpolder,2451188855964.0
2020-05-03,2,2022-06-07,9016,Arnhem,5060762116874.0
2020-05-03,2,2022-06-07,29003,Land Van Cuijk,23780358808528.0
2020-05-03,2,2022-06-07,10027,Amersfoort,2024898703850.0
2020-05-05,2,2022-06-07,4026,Zwolle,1887865026244.0
2020-05-05,2,2022-06-07,10009,Utrecht,3930752769091.0
2020-05-05,2,2022-06-07,4027,Tollebeek,21062603434795.0
2020-05-05,2,2022-06-07,1008,Stadskanaal,5507226731388.0
2020-05-05,2,2022-06-07,2011,Leeuwarden,1073543077681.0
2020-05-05,2,2022-06-07,32002,Tilburg,4825182948652.0
2020-05-05,2,2022-06-07,2032,Harlingen,0.0
2020-05-05,2,2022-06-07,28005,Dinther,15388870084986.0
2020-05-05,2,2022-06-07,27008,S Hertogenbosch,5480635867247.0
2020-05-05,2,2022-06-07,3010,Assen,0.0
2020-05-05,2,2022-06-07,15005,Houtrust,6026253631228.0
2020-05-06,2,2022-06-07,5012,Oldenzaal,663898499889.0
2020-05-06,2,2022-06-07,21001,Walcheren,2020883931687.0
2020-05-06,2,2022-06-07,30020,Venray,5410125733955.0
2020-05-06,2,2022-06-07,23002,Terneuzen,13340345610715.0
2020-05-06,2,2022-06-07,3028,Sleen,0.0
2020-05-06,2,2022-06-07,30007,Bosscherveld,8013490803840.0
2020-05-06,2,2022-06-07,13030,Leimuiden,2120136967312.0
2020-05-06,2,2022-06-07,25027,Lage Zwaluwe,7914948125645.0
2020-05-06,2,2022-06-07,25020,Kaatsheuvel,7701133598188.0
2020-05-06,2,2022-06-07,1033,Garmerwolde,8532638282757.0
2020-05-06,2,2022-06-07,7022,Etten,5115011128324.0
2020-05-06,2,2022-06-07,12022,Beverwijk,369254316175.0
2020-05-06,2,2022-06-07,6004,Lelystad,5320851356183.0
2020-05-07,2,2022-06-07,9016,Arnhem,0.0
2020-05-07,2,2022-06-07,13010,Haarlem Waarderpolder,9372880442632.0
2020-05-09,2,2022-06-07,6004,Lelystad,3574014008481.0
2020-05-10,2,2022-06-07,10027,Amersfoort,0.0
2020-05-10,2,2022-06-07,27008,S Hertogenbosch,8111091174976.0
2020-05-10,2,2022-06-07,28005,Dinther,6962122133329.0
2020-05-10,2,2022-06-07,29003,Land Van Cuijk,2536746466260.0
2020-05-11,2,2022-06-07,4027,Tollebeek,14081332767715.0
2020-05-11,2,2022-06-07,21001,Walcheren,939151552776.0
2020-05-11,2,2022-06-07,32002,Tilburg,5919931089229.0
2020-05-11,2,2022-06-07,15005,Houtrust,13551463929247.0
2020-05-11,2,2022-06-07,1033,Garmerwolde,932233571021.0
2020-05-11,2,2022-06-07,9016,Arnhem,250909074984.0
2020-05-11,2,2022-06-07,13030,Leimuiden,558941723537.0
2020-05-12,2,2022-06-07,3010,Assen,243038706408.0
2020-05-12,2,2022-06-07,2032,Harlingen,0.0
2020-05-12,2,2022-06-07,2011,Leeuwarden,1341909455916.0
2020-05-12,2,2022-06-07,1008,Stadskanaal,0.0
2020-05-12,2,2022-06-07,10009,Utrecht,4501024649001.0
2020-05-12,2,2022-06-07,4026,Zwolle,1896147348575.0
2020-05-13,2,2022-06-07,5012,Oldenzaal,2925150900398.0
2020-05-13,2,2022-06-07,30020,Venray,0.0
2020-05-13,2,2022-06-07,23002,Terneuzen,2937787118536.0
2020-05-13,2,2022-06-07,3028,Sleen,8479508051429.0
2020-05-13,2,2022-06-07,30007,Bosscherveld,3736305165250.0
2020-05-13,2,2022-06-07,25027,Lage Zwaluwe,1669195243342.0
2020-05-13,2,2022-06-07,25020,Kaatsheuvel,834178207115.0
2020-05-13,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-05-13,2,2022-06-07,7022,Etten,0.0
2020-05-13,2,2022-06-07,27008,S Hertogenbosch,1498832795731.0
2020-05-13,2,2022-06-07,12022,Beverwijk,978470009300.0
2020-05-15,2,2022-06-07,6004,Lelystad,4297590693381.0
2020-05-16,2,2022-06-07,21001,Walcheren,986544308583.0
2020-05-17,2,2022-06-07,10027,Amersfoort,3301365138366.0
2020-05-17,2,2022-06-07,9016,Arnhem,1510282098168.0
2020-05-17,2,2022-06-07,27008,S Hertogenbosch,3738207959177.0
2020-05-17,2,2022-06-07,28005,Dinther,4640283078352.0
2020-05-17,2,2022-06-07,15005,Houtrust,15710890886583.0
2020-05-17,2,2022-06-07,4027,Tollebeek,2407806248012.0
2020-05-18,2,2022-06-07,32002,Tilburg,4021502407110.0
2020-05-19,2,2022-06-07,10009,Utrecht,5154725078071.0
2020-05-19,2,2022-06-07,1008,Stadskanaal,0.0
2020-05-19,2,2022-06-07,4026,Zwolle,1344859852751.0
2020-05-19,2,2022-06-07,29003,Land Van Cuijk,11768005869321.0
2020-05-19,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-05-19,2,2022-06-07,2032,Harlingen,0.0
2020-05-19,2,2022-06-07,2011,Leeuwarden,0.0
2020-05-19,2,2022-06-07,3010,Assen,0.0
2020-05-20,2,2022-06-07,13030,Leimuiden,1460110587742.0
2020-05-21,2,2022-06-07,12022,Beverwijk,2454401890963.0
2020-05-21,2,2022-06-07,7022,Etten,45817106695456.0
2020-05-21,2,2022-06-07,25020,Kaatsheuvel,8319576358773.0
2020-05-21,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-05-21,2,2022-06-07,6004,Lelystad,4503155621369.0
2020-05-21,2,2022-06-07,30007,Bosscherveld,15818250002916.0
2020-05-21,2,2022-06-07,5012,Oldenzaal,0.0
2020-05-21,2,2022-06-07,3028,Sleen,0.0
2020-05-21,2,2022-06-07,30020,Venray,0.0
2020-05-22,2,2022-06-07,1033,Garmerwolde,2281102333662.0
2020-05-22,2,2022-06-07,23002,Terneuzen,0.0
2020-05-22,2,2022-06-07,21001,Walcheren,0.0
2020-05-23,2,2022-06-07,4027,Tollebeek,978047263931.0
2020-05-24,2,2022-06-07,10027,Amersfoort,0.0
2020-05-24,2,2022-06-07,15005,Houtrust,13602113376476.0
2020-05-25,2,2022-06-07,9016,Arnhem,13665366618538.0
2020-05-25,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-05-25,2,2022-06-07,29003,Land Van Cuijk,3023006185438.0
2020-05-25,2,2022-06-07,13030,Leimuiden,2170568191395.0
2020-05-25,2,2022-06-07,32002,Tilburg,3757897480209.0
2020-05-26,2,2022-06-07,4026,Zwolle,329107879972.0
2020-05-26,2,2022-06-07,10009,Utrecht,8851389732790.0
2020-05-26,2,2022-06-07,1008,Stadskanaal,0.0
2020-05-26,2,2022-06-07,1033,Garmerwolde,0.0
2020-05-26,2,2022-06-07,2032,Harlingen,0.0
2020-05-26,2,2022-06-07,3010,Assen,0.0
2020-05-26,2,2022-06-07,2011,Leeuwarden,0.0
2020-05-27,2,2022-06-07,3028,Sleen,0.0
2020-05-27,2,2022-06-07,30020,Venray,5235946460836.0
2020-05-27,2,2022-06-07,5012,Oldenzaal,0.0
2020-05-27,2,2022-06-07,12022,Beverwijk,0.0
2020-05-27,2,2022-06-07,6004,Lelystad,4406490202820.0
2020-05-27,2,2022-06-07,7022,Etten,0.0
2020-05-27,2,2022-06-07,30007,Bosscherveld,38240900924836.0
2020-05-28,2,2022-06-07,25020,Kaatsheuvel,1203389897847.0
2020-05-28,2,2022-06-07,25027,Lage Zwaluwe,690517874801.0
2020-05-28,2,2022-06-07,23002,Terneuzen,868479057164.0
2020-05-29,2,2022-06-07,3010,Assen,0.0
2020-05-29,2,2022-06-07,1008,Stadskanaal,771300081005.0
2020-05-29,2,2022-06-07,4027,Tollebeek,1048696491066.0
2020-06-01,2,2022-06-07,10027,Amersfoort,0.0
2020-06-01,2,2022-06-07,13030,Leimuiden,0.0
2020-06-01,2,2022-06-07,5012,Oldenzaal,0.0
2020-06-01,2,2022-06-07,32002,Tilburg,7867224679070.0
2020-06-02,2,2022-06-07,4026,Zwolle,2778255647073.0
2020-06-02,2,2022-06-07,10009,Utrecht,0.0
2020-06-02,2,2022-06-07,6004,Lelystad,3677721835898.0
2020-06-02,2,2022-06-07,2032,Harlingen,0.0
2020-06-02,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-06-02,2,2022-06-07,29003,Land Van Cuijk,13880561395507.0
2020-06-03,2,2022-06-07,27008,S Hertogenbosch,4687712201340.0
2020-06-03,2,2022-06-07,28005,Dinther,6868985298230.0
2020-06-03,2,2022-06-07,7022,Etten,4173183726712.0
2020-06-03,2,2022-06-07,1033,Garmerwolde,2310168449262.0
2020-06-03,2,2022-06-07,25020,Kaatsheuvel,8054304104219.0
2020-06-03,2,2022-06-07,30007,Bosscherveld,12727135223426.0
2020-06-03,2,2022-06-07,30020,Venray,4534674724642.0
2020-06-04,2,2022-06-07,12022,Beverwijk,6331266713866.0
2020-06-04,2,2022-06-07,9016,Arnhem,438948408492.0
2020-06-04,2,2022-06-07,2011,Leeuwarden,0.0
2020-06-05,2,2022-06-07,3028,Sleen,0.0
2020-06-05,2,2022-06-07,15005,Houtrust,2093930080724.0
2020-06-06,2,2022-06-07,21001,Walcheren,1820050651163.0
2020-06-06,2,2022-06-07,23002,Terneuzen,0.0
2020-06-07,2,2022-06-07,10027,Amersfoort,1075014894199.0
2020-06-07,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-06-07,2,2022-06-07,4027,Tollebeek,959917876595.0
2020-06-08,2,2022-06-07,1033,Garmerwolde,1218901277933.0
2020-06-08,2,2022-06-07,6004,Lelystad,7346943539280.0
2020-06-08,2,2022-06-07,32002,Tilburg,0.0
2020-06-09,2,2022-06-07,10009,Utrecht,2577114904425.0
2020-06-09,2,2022-06-07,1008,Stadskanaal,2382790609999.0
2020-06-09,2,2022-06-07,13030,Leimuiden,0.0
2020-06-09,2,2022-06-07,28005,Dinther,4053638457850.0
2020-06-09,2,2022-06-07,27008,S Hertogenbosch,2355391854937.0
2020-06-09,2,2022-06-07,3010,Assen,0.0
2020-06-10,2,2022-06-07,4026,Zwolle,0.0
2020-06-10,2,2022-06-07,30020,Venray,460202543019.0
2020-06-10,2,2022-06-07,5012,Oldenzaal,0.0
2020-06-10,2,2022-06-07,30007,Bosscherveld,6661373695758.0
2020-06-10,2,2022-06-07,29003,Land Van Cuijk,5162788977294.0
2020-06-10,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-06-10,2,2022-06-07,15005,Houtrust,5976421496623.0
2020-06-10,2,2022-06-07,7022,Etten,0.0
2020-06-10,2,2022-06-07,12022,Beverwijk,0.0
2020-06-10,2,2022-06-07,9016,Arnhem,671027463935.0
2020-06-11,2,2022-06-07,25020,Kaatsheuvel,3490899508192.0
2020-06-11,2,2022-06-07,4027,Tollebeek,15049049141923.0
2020-06-11,2,2022-06-07,21001,Walcheren,5525347651963.0
2020-06-12,2,2022-06-07,2032,Harlingen,0.0
2020-06-12,2,2022-06-07,2011,Leeuwarden,0.0
2020-06-14,2,2022-06-07,10027,Amersfoort,9174564253516.0
2020-06-14,2,2022-06-07,1033,Garmerwolde,0.0
2020-06-14,2,2022-06-07,23002,Terneuzen,0.0
2020-06-15,2,2022-06-07,4026,Zwolle,1091844495549.0
2020-06-15,2,2022-06-07,32002,Tilburg,4909676041625.0
2020-06-15,2,2022-06-07,13030,Leimuiden,0.0
2020-06-15,2,2022-06-07,28005,Dinther,0.0
2020-06-15,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-06-15,2,2022-06-07,27008,S Hertogenbosch,0.0
2020-06-15,2,2022-06-07,15005,Houtrust,5572447302650.0
2020-06-16,2,2022-06-07,9016,Arnhem,3675586229128.0
2020-06-16,2,2022-06-07,12022,Beverwijk,0.0
2020-06-16,2,2022-06-07,25027,Lage Zwaluwe,1448863613945.0
2020-06-16,2,2022-06-07,10009,Utrecht,2931018643066.0
2020-06-17,2,2022-06-07,30020,Venray,534749679615.0
2020-06-17,2,2022-06-07,1008,Stadskanaal,0.0
2020-06-17,2,2022-06-07,30007,Bosscherveld,1948712354680.0
2020-06-17,2,2022-06-07,2011,Leeuwarden,2005299099665.0
2020-06-17,2,2022-06-07,4027,Tollebeek,0.0
2020-06-17,2,2022-06-07,2032,Harlingen,0.0
2020-06-17,2,2022-06-07,7022,Etten,0.0
2020-06-17,2,2022-06-07,3010,Assen,0.0
2020-06-17,2,2022-06-07,29003,Land Van Cuijk,2640733759043.0
2020-06-18,2,2022-06-07,23002,Terneuzen,0.0
2020-06-18,2,2022-06-07,3028,Sleen,0.0
2020-06-18,2,2022-06-07,21001,Walcheren,0.0
2020-06-18,2,2022-06-07,25020,Kaatsheuvel,0.0
2020-06-18,2,2022-06-07,5012,Oldenzaal,0.0
2020-06-19,2,2022-06-07,1033,Garmerwolde,0.0
2020-06-21,2,2022-06-07,10027,Amersfoort,0.0
2020-06-21,2,2022-06-07,27008,S Hertogenbosch,1778275213682.0
2020-06-21,2,2022-06-07,28005,Dinther,8723526016001.0
2020-06-21,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-06-21,2,2022-06-07,2011,Leeuwarden,0.0
2020-06-21,2,2022-06-07,6004,Lelystad,1483145126943.0
2020-06-22,2,2022-06-07,13030,Leimuiden,747443090312.0
2020-06-22,2,2022-06-07,15005,Houtrust,0.0
2020-06-22,2,2022-06-07,32002,Tilburg,1004573837200.0
2020-06-22,2,2022-06-07,9016,Arnhem,0.0
2020-06-22,2,2022-06-07,12022,Beverwijk,0.0
2020-06-23,2,2022-06-07,3010,Assen,0.0
2020-06-23,2,2022-06-07,25020,Kaatsheuvel,2941663097190.0
2020-06-23,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-06-23,2,2022-06-07,5012,Oldenzaal,0.0
2020-06-23,2,2022-06-07,3028,Sleen,0.0
2020-06-23,2,2022-06-07,1008,Stadskanaal,0.0
2020-06-23,2,2022-06-07,4027,Tollebeek,2590475061622.0
2020-06-23,2,2022-06-07,10009,Utrecht,414478400252.0
2020-06-23,2,2022-06-07,21001,Walcheren,0.0
2020-06-23,2,2022-06-07,4026,Zwolle,0.0
2020-06-24,2,2022-06-07,7022,Etten,0.0
2020-06-24,2,2022-06-07,30007,Bosscherveld,0.0
2020-06-24,2,2022-06-07,23002,Terneuzen,0.0
2020-06-24,2,2022-06-07,30020,Venray,0.0
2020-06-27,2,2022-06-07,6004,Lelystad,0.0
2020-06-27,2,2022-06-07,2032,Harlingen,0.0
2020-06-27,2,2022-06-07,13010,Haarlem Waarderpolder,7947080281178.0
2020-06-28,2,2022-06-07,10027,Amersfoort,0.0
2020-06-28,2,2022-06-07,9016,Arnhem,0.0
2020-06-28,2,2022-06-07,12022,Beverwijk,0.0
2020-06-28,2,2022-06-07,27008,S Hertogenbosch,0.0
2020-06-28,2,2022-06-07,28005,Dinther,2915006668908.0
2020-06-28,2,2022-06-07,1033,Garmerwolde,0.0
2020-06-28,2,2022-06-07,15005,Houtrust,16850988195619.0
2020-06-28,2,2022-06-07,29003,Land Van Cuijk,0.0
2020-06-28,2,2022-06-07,21001,Walcheren,0.0
2020-06-29,2,2022-06-07,13030,Leimuiden,3393659985326.0
2020-06-29,2,2022-06-07,23002,Terneuzen,0.0
2020-06-29,2,2022-06-07,32002,Tilburg,0.0
2020-06-29,2,2022-06-07,4027,Tollebeek,818635299168.0
2020-06-30,2,2022-06-07,10009,Utrecht,0.0
2020-06-30,2,2022-06-07,4026,Zwolle,467337855169.0
2020-06-30,2,2022-06-07,3028,Sleen,0.0
2020-06-30,2,2022-06-07,5012,Oldenzaal,0.0
2020-07-01,2,2022-06-07,7022,Etten,0.0
2020-07-01,2,2022-06-07,25020,Kaatsheuvel,0.0
2020-07-01,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-07-01,2,2022-06-07,29003,Land Van Cuijk,0.0
2020-07-01,2,2022-06-07,30007,Bosscherveld,0.0
2020-07-01,2,2022-06-07,30020,Venray,0.0
2020-07-02,2,2022-06-07,3010,Assen,0.0
2020-07-02,2,2022-06-07,27008,S Hertogenbosch,17015180519295.0
2020-07-02,2,2022-06-07,28005,Dinther,0.0
2020-07-02,2,2022-06-07,1008,Stadskanaal,0.0
2020-07-05,2,2022-06-07,2011,Leeuwarden,0.0
2020-07-05,2,2022-06-07,23002,Terneuzen,0.0
2020-07-05,2,2022-06-07,2032,Harlingen,0.0
2020-07-05,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-07-05,2,2022-06-07,12022,Beverwijk,0.0
2020-07-05,2,2022-06-07,9016,Arnhem,0.0
2020-07-05,2,2022-06-07,10027,Amersfoort,0.0
2020-07-06,2,2022-06-07,15005,Houtrust,4860752033335.0
2020-07-06,2,2022-06-07,3028,Sleen,0.0
2020-07-06,2,2022-06-07,32002,Tilburg,0.0
2020-07-07,2,2022-06-07,1034,Feerwerd,0.0
2020-07-07,2,2022-06-07,25020,Kaatsheuvel,0.0
2020-07-07,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-07-07,2,2022-06-07,29003,Land Van Cuijk,0.0
2020-07-07,2,2022-06-07,13033,Leiden Zuid-West,0.0
2020-07-07,2,2022-06-07,10009,Utrecht,2712730080122.0
2020-07-07,2,2022-06-07,21001,Walcheren,0.0
2020-07-07,2,2022-06-07,4026,Zwolle,0.0
2020-07-08,2,2022-06-07,4027,Tollebeek,0.0
2020-07-08,2,2022-06-07,6004,Lelystad,0.0
2020-07-08,2,2022-06-07,30020,Venray,0.0
2020-07-08,2,2022-06-07,13030,Leimuiden,0.0
2020-07-08,2,2022-06-07,30007,Bosscherveld,0.0
2020-07-08,2,2022-06-07,7022,Etten,0.0
2020-07-08,2,2022-06-07,1033,Garmerwolde,0.0
2020-07-08,2,2022-06-07,28005,Dinther,2760072223272.0
2020-07-08,2,2022-06-07,27008,S Hertogenbosch,4373849314602.0
2020-07-09,2,2022-06-07,3010,Assen,0.0
2020-07-09,2,2022-06-07,12022,Beverwijk,0.0
2020-07-09,2,2022-06-07,1008,Stadskanaal,0.0
2020-07-10,2,2022-06-07,9016,Arnhem,0.0
2020-07-11,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-07-12,2,2022-06-07,10027,Amersfoort,0.0
2020-07-12,2,2022-06-07,2032,Harlingen,0.0
2020-07-12,2,2022-06-07,2011,Leeuwarden,0.0
2020-07-12,2,2022-06-07,4027,Tollebeek,0.0
2020-07-13,2,2022-06-07,15005,Houtrust,4354963350371.0
2020-07-13,2,2022-06-07,21001,Walcheren,0.0
2020-07-13,2,2022-06-07,32002,Tilburg,2242703832105.0
2020-07-13,2,2022-06-07,23002,Terneuzen,3436817459401.0
2020-07-13,2,2022-06-07,25027,Lage Zwaluwe,0.0
2020-07-13,2,2022-06-07,25020,Kaatsheuvel,1148290517312.0
2020-07-13,2,2022-06-07,1033,Garmerwolde,1830107913240.0
2020-07-13,2,2022-06-07,29003,Land Van Cuijk,0.0
2020-07-14,2,2022-06-07,5012,Oldenzaal,0.0
2020-07-14,2,2022-06-07,27008,S Hertogenbosch,0.0
2020-07-14,2,2022-06-07,28005,Dinther,0.0
2020-07-14,2,2022-06-07,6004,Lelystad,0.0
2020-07-14,2,2022-06-07,10009,Utrecht,1627795001291.0
2020-07-15,2,2022-06-07,3028,Sleen,0.0
2020-07-15,2,2022-06-07,30007,Bosscherveld,0.0
2020-07-15,2,2022-06-07,13030,Leimuiden,0.0
2020-07-15,2,2022-06-07,9016,Arnhem,0.0
2020-07-15,2,2022-06-07,12022,Beverwijk,0.0
2020-07-15,2,2022-06-07,30020,Venray,0.0
2020-07-15,2,2022-06-07,7022,Etten,0.0
2020-07-15,2,2022-06-07,4026,Zwolle,0.0
2020-07-16,2,2022-06-07,1008,Stadskanaal,0.0
2020-07-16,2,2022-06-07,13033,Leiden Zuid-West,6328810302559.0
2020-07-16,2,2022-06-07,13010,Haarlem Waarderpolder,0.0
2020-07-16,2,2022-06-07,3010,Assen,0.0
2020-07-17,2,2022-06-07,2015,Gorredijk,0.0
2020-07-17,2,2022-06-07,4027,Tollebeek,0.0
2020-07-18,2,2022-06-07,10027,Amersfoort,2115807139217.0
2020-07-18,2,2022-06-07,15007,De Groote Lucht,754631434402.0
2020-07-18,2,2022-06-07,10008,Driebergen,0.0
2020-07-18,2,2022-06-07,8021,Ede,0.0
2020-07-18,2,2022-06-07,32002,Tilburg,3590074611247.0
2020-07-18,2,2022-06-07,10020,Woudenberg,0.0
2020-07-19,2,2022-06-07,21001,Walcheren,0.0
2020-07-19,2,2022-06-07,17011,Ridderkerk,8921191143437.0
2020-07-19,2,2022-06-07,9017,Bergharen,2388027435679.0
2020-07-19,2,2022-06-07,29003,Land Van Cuijk,0.0
2020-07-20,2,2022-06-07,15008,Harnaschpolder,2785192681135.0
2020-07-20,2,2022-06-07,27010,Sint-Oedenrode,0.0
2020-07-20,2,2022-06-07,17054,Piershil,0.0
2020-07-20,2,2022-06-07,6004,Lelystad,1757704679866.0
2020-07-20,2,2022-06-07,15005,Houtrust,4956581449750.0
